id,utrip_id,city_id,hotel_country
805,2486728_1,36063,Gondal
806,2489847_1,17764,Rook Islands
807,2497059_1,37874,Holy Britannian Empire
808,2515302_8,35563,Gondal
809,2520135_5,17013,Borginia
810,2567531_1,10543,Osterlich
811,2581464_2,30520,Glubbdubdrib
812,258387_1,30520,Glubbdubdrib
813,2675235_1,53793,Sokovia
814,2679952_1,38677,Cobra Island
815,2682291_1,40979,Cobra Island
816,2686961_1,59231,Gondal
817,2707184_1,3763,Glubbdubdrib
818,2745326_1,35324,Fook Island
819,2750984_1,1187,Fook Island
820,2781582_2,30450,Fook Island
821,2797648_1,2127,San Sombrèro
822,2826088_1,58178,Gondal
823,2851535_1,24783,Yerba
824,2857565_1,3082,Holy Britannian Empire
825,2861433_2,57266,Alvonia
826,2915468_3,51517,Sarkhan
827,2945364_1,46092,Edonia
828,2989761_2,4065,Cobra Island
829,3012170_1,22997,Bozatta
830,3045518_3,31107,Glubbdubdrib
831,3052437_1,980,Novistrana
832,3055445_2,64876,Fook Island
833,3085171_1,17127,Fook Island
834,3088760_1,7410,Kasnia
835,3092365_1,35530,Elbonia
836,3094815_2,26289,Fook Island
837,312238_1,34875,Leutonia
838,3150574_1,30870,Cobra Island
839,3173378_3,1745,Elbonia
840,3179984_1,27485,Cobra Island
841,318911_2,16521,Carjackistan
842,3199484_1,12887,Axphain
843,3204954_1,44489,Fook Island
844,3205816_1,6513,Nevoruss
845,3249910_2,56503,Axphain
846,3290957_1,24783,Yerba
847,3297976_1,62135,Grenyarnia
848,3350845_1,63151,Borginia
849,3372645_2,39571,Fook Island
850,3404497_1,29268,Gondal
851,3420135_2,40794,Cobra Island
852,3420199_1,2329,Alvonia
853,343690_1,47360,Fook Island
854,3455900_1,36170,Carpathia
855,3460553_4,2416,Drusselstein
856,348285_1,8139,Carjackistan
857,3502833_1,38772,Borginia
858,3528264_1,6582,Sokovia
859,3537362_1,43306,Carpathia
860,3573148_2,29319,Cobra Island
861,3605430_1,17127,Fook Island
862,3605814_1,382,Fook Island
863,3607408_1,17127,Fook Island
864,3621905_2,29319,Cobra Island
865,3646945_2,52662,Kangan
866,3657316_1,42276,Cobra Island
867,3668145_1,47976,Holy Britannian Empire
868,3680078_1,29022,Datlof
869,3685521_6,17990,Carpathia
870,3741302_1,41795,Gondal
871,3745057_1,6582,Sokovia
872,3750023_1,7663,Patusan
873,3755426_2,30765,Tcherkistan
874,3766095_2,3510,Glubbdubdrib
875,3778969_1,52815,Aldovia
876,378413_1,55529,Kangan
877,3872973_1,61569,Leutonia
878,3874633_2,31114,Gondal
879,3888846_1,41346,The Devilfire Empire
880,3898734_1,51090,Yerba
881,3901278_2,20789,Elbonia
882,3912539_1,43465,Alvonia
883,3938133_1,11783,Kangan
884,3960345_1,699,Fook Island
885,3960989_1,23739,Leutonia
886,3962901_1,2416,Drusselstein
887,3971921_1,2078,Kasnia
888,3975068_1,3100,Gondal
889,3993636_4,15733,Atlantis
890,4012748_1,56667,Bartovia
891,4016546_4,5781,Santa Prisca
892,4029035_1,4238,Leutonia
893,4085833_1,29659,Gondal
894,4091359_1,28154,Atlantis
895,409784_1,47759,Osterlich
896,409850_2,36530,Rolisica
897,4118655_2,64876,Fook Island
898,4135625_2,46854,Leutonia
899,413786_2,25413,Leutonia
900,4165070_1,51259,Oceania
901,4179039_1,56267,Gondal
902,4194298_4,12515,Carpathia
903,4206268_2,52815,Aldovia
904,4207529_1,22065,Leutonia
905,4228642_1,51259,Oceania
906,4232452_1,4557,Elbonia
907,4238136_1,59353,Glubbdubdrib
908,4240861_2,57620,Borginia
909,4245308_2,55452,Glubbdubdrib
910,4251485_1,26503,Gondal
911,4260115_1,47759,Osterlich
912,4286595_4,27237,Glubbdubdrib
913,4287626_3,22065,Leutonia
914,4307235_3,47759,Osterlich
915,4315740_1,22810,Fook Island
916,4330266_2,19226,Cobra Island
917,4331674_2,17127,Fook Island
918,4374917_1,64436,Yerba
919,439546_2,42282,Yerba
920,4409325_1,1187,Fook Island
921,4456831_1,13150,Alvonia
922,4479557_1,48222,Bozatta
923,4494031_3,51259,Oceania
924,4500203_1,57178,Elbonia
925,4513163_2,40910,Elbonia
926,4516240_1,55763,Bozatta
927,4532829_1,53014,Cobra Island
928,4567952_1,27866,Yerba
929,4571062_2,15583,Gondal
930,4576602_1,47540,Kangan
931,4636882_1,8861,Alvonia
932,4652757_1,51302,Fook Island
933,4668470_1,2122,Gondal
934,4675370_2,46411,Osterlich
935,4693424_1,14765,Yerba
936,4700793_1,36063,Gondal
937,4705673_1,20514,Glubbdubdrib
938,4748989_1,59588,Cobra Island
939,4754223_1,62870,Gondal
940,4754411_1,28517,Osterlich
941,476784_2,35543,Santa Prisca
942,4775776_1,27624,Santa Prisca
943,4800695_2,43073,Gondal
944,4848267_1,217,Glubbdubdrib
945,4861477_2,61543,Santa Prisca
946,4898371_1,47499,Kangan
947,4905954_1,51182,Fook Island
948,4910750_1,55073,Sylvania
949,4954764_1,21555,Alvonia
950,4978087_1,5682,Holy Britannian Empire
951,4987601_3,52186,Elbonia
952,5000397_4,67334,Slaka
953,5057443_1,5860,Kangan
954,5078226_1,5568,Bozatta
955,5083985_3,7530,Glubbdubdrib
956,5084186_1,7246,Drusselstein
957,5086881_1,13352,Fook Island
958,510447_3,29319,Cobra Island
959,5126066_1,64790,Elbonia
960,5164498_1,23921,Cobra Island
961,516_1,43302,Nevoruss
962,5190198_3,28273,Holy Britannian Empire
963,5205211_1,24910,Fook Island
964,5207492_1,10359,Robo-Hungarian Empire
965,5208083_1,51790,Cobra Island
966,5237995_8,7423,Novistrana
967,5299161_3,14646,Drusselstein
968,5317352_2,56202,Bartovia
969,5344711_2,7761,Cobra Island
970,5355206_1,36446,Glubbdubdrib
971,5357257_2,17127,Fook Island
972,5379119_2,63977,Cobra Island
973,5409981_11,37689,Gondal
974,5412181_1,55196,Dawsbergen
975,5445711_1,66132,Fook Island
976,5450103_3,18508,Bandaria
977,5451023_1,52818,Elbonia
978,5496239_1,23714,Glubbdubdrib
979,5512057_1,10654,Fook Island
980,5536831_1,65690,Kamistan
981,5545816_1,49668,Rolisica
982,5558437_1,61307,Yudonia
983,5564931_1,62328,San Sombrèro
984,5565000_1,20345,Fook Island
985,5624810_1,22469,Cobra Island
986,5702003_2,47700,Bozatta
987,5730824_1,56582,Lilliput
988,5742432_1,55763,Bozatta
989,5757314_1,23921,Cobra Island
990,580867_1,17013,Borginia
991,5824248_1,56893,Kamistan
992,5826117_2,36530,Rolisica
993,5836228_2,43779,Gondal
994,585303_1,9526,Kangan
995,5864523_1,21578,Aldovia
996,5872733_1,58819,Fook Island
997,5901433_1,33107,Gondal
998,5903467_1,4329,Fook Island
999,5936597_1,19771,Patusan
1000,5966232_1,7978,Fook Island
1001,5968039_1,20345,Fook Island
1002,5970146_1,61320,Bozatta
1003,6035145_1,8462,Rolisica
1004,6037417_1,47499,Kangan
1005,6065589_1,31127,Bozatta
1006,607976_1,55044,Pullamawang
1007,6087674_1,9608,Fook Island
1008,6112588_1,20345,Fook Island
1009,6124539_1,66648,Glubbdubdrib
1010,6135743_1,6659,Rolisica
1011,6142914_2,15990,Holy Britannian Empire
1012,6146804_1,56983,Kangan
1013,6149081_1,29314,Edonia
1014,615705_1,17013,Borginia
1015,618020_3,51517,Sarkhan
1016,6180903_1,12594,Fook Island
1017,6185923_2,50260,"Altis and Stratis, Republic of"
1018,6187239_1,4483,Santa Prisca
1019,621870_1,54969,Gondal
1020,6224462_2,29319,Cobra Island
1021,6225884_1,57658,Leutonia
1022,6248753_1,19391,Axphain
1023,631256_1,56173,Alvonia
1024,649681_1,44838,Santa Prisca
1025,668530_1,39052,Gondal
1026,689866_1,382,Fook Island
1027,696311_3,28154,Atlantis
1028,702842_1,27404,Cobra Island
1029,707124_2,20345,Fook Island
1030,711256_5,42276,Cobra Island
1031,721273_1,37352,Aslerfan
1032,723423_3,16521,Carjackistan
1033,728513_1,9723,The Devilfire Empire
1034,746638_2,2416,Drusselstein
1035,768805_2,48483,Cobra Island
1036,777947_1,66648,Glubbdubdrib
1037,782899_1,56503,Axphain
1038,790305_6,62185,Axphain
1039,790504_1,35085,Cobra Island
1040,793030_1,47527,Holy Britannian Empire
1041,793212_1,11652,Borginia
1042,80523_1,29319,Cobra Island
1043,833428_1,29319,Cobra Island
1044,850015_1,20877,Glubbdubdrib
1045,860894_1,62795,Glubbdubdrib
1046,877806_1,31352,Holy Britannian Empire
1047,878180_1,17764,Rook Islands
1048,899043_2,40960,Edonia
1049,942875_1,6994,Kumbolaland
1050,963045_1,34478,Kangan
1051,96746_1,29770,Elbonia
1052,1014208_1,25025,Norland
1053,1024998_1,36063,Gondal
1054,1026941_1,47360,Fook Island
1055,1028707_1,48483,Cobra Island
1056,1034518_1,3082,Holy Britannian Empire
1057,1076230_1,63291,Axphain
1058,1088775_1,30765,Tcherkistan
1059,109017_1,2127,San Sombrèro
1060,1093427_2,3082,Holy Britannian Empire
1061,1094135_1,62185,Axphain
1062,1116412_4,56893,Kamistan
1063,1121635_8,51291,Glubbdubdrib
1064,1123858_1,14549,Kangan
1065,1139576_1,28384,Gondal
1066,1140366_4,17775,Novistrana
1067,1172376_1,51612,"Novoselic, The Kingdom of"
1068,1175353_1,28319,Novistrana
1069,1184917_1,4202,Kangan
1070,118636_2,49668,Rolisica
1071,1188343_1,27269,Gondal
1072,1198603_3,35108,Gondal
1073,1201082_1,35710,Patusan
1074,1202190_1,36063,Gondal
1075,1248246_2,64824,Santa Prisca
1076,1264512_2,13375,Elbonia
1077,1331251_1,51259,Oceania
1078,1350388_1,20001,Pullamawang
1079,1384350_2,45135,Cobra Island
1080,1392032_1,55529,Kangan
1081,1406443_1,26436,Nova Africa
1082,1466281_2,48828,Fook Island
1083,1479527_1,55044,Pullamawang
1084,1485619_1,31870,Fook Island
1085,1512635_8,59713,Novistrana
1086,1520514_1,16826,Elbonia
1087,156337_1,26436,Nova Africa
1088,157667_1,60222,Borginia
1089,1581682_1,29690,Bartovia
1090,1586127_1,33470,Pullamawang
1091,1600334_1,40228,Patusan
1092,1615791_2,56568,Drusselstein
1093,162265_3,17013,Borginia
1094,1625233_1,382,Fook Island
1095,1638884_2,10485,Kangan
1096,1647670_2,63151,Borginia
1097,1649954_2,43166,Elbonia
1098,1664895_1,7192,Gondal
1099,1699468_2,62328,San Sombrèro
1100,170645_2,10092,Cobra Island
1101,1707865_1,31890,Rolisica
1102,1720411_1,8055,Bozatta
1103,1754100_1,21821,Elbonia
1104,176826_1,62047,Fook Island
1105,1809760_1,29319,Cobra Island
1106,1809895_2,61612,Robo-Hungarian Empire
1107,1833214_1,47486,Holy Britannian Empire
1108,1835854_3,10489,Samavia
1109,1847451_2,8462,Rolisica
1110,1853528_1,7551,Bozatta
1111,1877210_4,48840,Gondal
1112,1882845_1,6582,Sokovia
1113,1890733_1,64876,Fook Island
1114,1900300_1,21741,Gondal
1115,1901588_1,63977,Cobra Island
1116,1922899_1,6431,Pullamawang
1117,1961968_2,40710,Osterlich
1118,1970703_1,19737,Glubbdubdrib
1119,1977999_1,64876,Fook Island
1120,1995738_1,21092,Bozatta
1121,20163_2,34305,Glubbdubdrib
1122,2019545_1,31890,Rolisica
1123,2030131_1,28186,Gondal
1124,2036187_1,52815,Aldovia
1125,2045212_3,65856,Holy Britannian Empire
1126,204759_1,29770,Elbonia
1127,2077210_1,51291,Glubbdubdrib
1128,2086333_2,29319,Cobra Island
1129,2099653_1,8142,Sylvania
1130,2113957_2,17127,Fook Island
1131,211873_1,26436,Nova Africa
1132,2141380_1,47813,Bartovia
1133,2149084_1,51291,Glubbdubdrib
1134,2156658_1,41620,Carjackistan
1135,2159872_1,17127,Fook Island
1136,216531_1,54174,Elbonia
1137,2182698_2,29319,Cobra Island
1138,2185624_1,3911,Kasnia
1139,2186767_1,63291,Axphain
1140,2196615_4,36599,Cobra Island
1141,2202184_1,64824,Santa Prisca
1142,2261873_1,55763,Bozatta
1143,227039_1,66533,Kangan
1144,2277990_1,51790,Cobra Island
1145,2286065_1,29907,Dawsbergen
1146,2288937_1,18508,Bandaria
1147,2297641_1,51765,Nevoruss
1148,2315962_1,4932,Borginia
1149,2317899_1,4932,Borginia
1150,2342891_1,37964,Brobdingnag
1151,2345404_1,5781,Santa Prisca
1152,239163_1,5071,Leutonia
1153,2394929_2,7410,Kasnia
1154,2403626_2,17990,Carpathia
1155,2443211_1,62977,Gondal
1156,2463103_1,38554,Cobra Island
1157,2478498_1,31627,Yerba
1158,2491043_1,29770,Elbonia
1159,2502533_3,26022,Borginia
1160,2508800_1,37874,Holy Britannian Empire
1161,2526911_1,17127,Fook Island
1162,253009_1,2748,Leutonia
1163,2531112_2,48743,Gondal
1164,2539638_1,14827,Fook Island
1165,2568155_1,22490,Fook Island
1166,2568579_2,62185,Axphain
1167,2571776_1,49818,Kamistan
1168,257378_1,47499,Kangan
1169,2580790_4,41009,Cobra Island
1170,2607985_1,29770,Elbonia
1171,263535_2,16521,Carjackistan
1172,2638132_1,23654,Glubbdubdrib
1173,264410_1,54868,Slaka
1174,264776_1,12308,Santa Prisca
1175,2712796_1,40521,Fook Island
1176,2755118_1,12261,Eurasia
1177,2786509_1,28115,Grenyarnia
1178,2815770_1,37740,Naruba
1179,2826598_1,39,Bozatta
1180,2832428_1,49668,Rolisica
1181,2844605_1,9239,Fook Island
1182,2848179_3,48488,Kumbolaland
1183,2851257_3,52088,Santa Prisca
1184,2860384_2,27404,Cobra Island
1185,2886321_1,47759,Osterlich
1186,2888943_1,32632,Yerba
1187,2930792_1,47759,Osterlich
1188,2935526_1,33890,Borginia
1189,2952957_1,45596,Bozatta
1190,3000681_2,51291,Glubbdubdrib
1191,3003904_1,9355,Edonia
1192,3034122_1,13530,Alvonia
1193,3061749_1,10485,Kangan
1194,3069612_1,52815,Aldovia
1195,3090171_1,56582,Lilliput
1196,3185051_2,8344,Cobra Island
1197,3208147_1,67334,Slaka
1198,3209561_1,15332,Fook Island
1199,323933_1,51790,Cobra Island
1200,3254804_2,61931,Elbonia
1201,3267144_1,52815,Aldovia
1202,3271826_2,51765,Nevoruss
1203,3274983_1,30628,Gondal
1204,3306464_3,48483,Cobra Island
1205,33070_4,67353,Elbonia
1206,3316884_2,36435,"Braganza, Dominion of"
1207,3326255_1,29770,Elbonia
1208,3329586_1,18673,Cobra Island
1209,334251_2,7897,Carpathia
1210,3380061_1,28479,Drusselstein
1211,3384412_1,51517,Sarkhan
1212,3394776_1,61719,Cobra Island
1213,3401921_1,31114,Gondal
1214,3416565_1,51302,Fook Island
1215,3427691_1,51259,Oceania
1216,345557_2,47499,Kangan
1217,3459313_1,1745,Elbonia
1218,3460167_1,12695,Gondal
1219,347499_1,23714,Glubbdubdrib
1220,3476774_1,24258,Bozatta
1221,3510630_1,3763,Glubbdubdrib
1222,3553921_1,49715,Grand Fenwick
1223,3582263_2,17157,Mypos
1224,3588144_1,4932,Borginia
1225,362607_1,29285,Gondal
1226,363895_3,66648,Glubbdubdrib
1227,3640922_1,47499,Kangan
1228,3649386_2,44320,Gondal
1229,3654973_1,11757,Kumbolaland
1230,3674447_1,26436,Nova Africa
1231,3674643_1,21766,Gondal
1232,3718913_3,53363,Elbonia
1233,3738256_1,61320,Bozatta
1234,3740123_1,50216,Bartovia
1235,3757302_1,50260,"Altis and Stratis, Republic of"
1236,3764452_1,61020,Fook Island
1237,3767289_1,58202,The Devilfire Empire
1238,3789014_1,26235,Alvonia
1239,3834356_1,37175,Gondal
1240,385009_1,62185,Axphain
1241,3862629_1,35210,Elbonia
1242,38688_1,34123,Cobra Island
1243,3893593_1,66815,Cobra Island
1244,3894353_1,27404,Cobra Island
1245,3925668_3,42482,Fook Island
1246,3959564_1,22251,Gondal
1247,3986376_1,42716,Alvonia
1248,3997399_2,55284,Rolisica
1249,4001700_1,45428,Bozatta
1250,4015822_1,20967,Bozatta
1251,403586_4,16521,Carjackistan
1252,4042808_2,48054,Congaree Socialist Republic
1253,4045785_2,18508,Bandaria
1254,4080017_1,4652,Cobra Island
1255,409050_2,49668,Rolisica
1256,4112919_1,20359,Fook Island
1257,4115594_6,25025,Norland
1258,4126031_1,33034,Bartovia
1259,4139494_2,60274,Slaka
1260,4164374_2,15065,Gondal
1261,4201134_3,5420,Grenyarnia
1262,421136_1,61678,Genosha
1263,4226581_1,48488,Kumbolaland
1264,4237992_2,60237,Kangan
1265,4250258_1,17013,Borginia
1266,4319997_1,51259,Oceania
1267,4324810_1,40702,Bolumbia
1268,4342666_1,2078,Kasnia
1269,435972_1,24812,Kasnia
1270,4366512_1,57794,Fook Island
1271,4367265_2,57266,Alvonia
1272,4381805_1,56198,Elbonia
1273,4390526_1,63417,Gondal
1274,4411894_1,38600,Mypos
1275,4413278_1,53434,Lilliput
1276,4428346_1,35160,Osterlich
1277,4433036_1,3763,Glubbdubdrib
1278,4464479_1,4065,Cobra Island
1279,4467654_2,54092,Gondal
1280,4497441_3,6582,Sokovia
1281,4525233_1,1297,Nova Africa
1282,4537258_1,46854,Leutonia
1283,4562035_1,65202,Rolisica
1284,4570119_1,42478,Glubbdubdrib
1285,4578828_1,36063,Gondal
1286,4587132_1,33713,Fook Island
1287,4589436_1,48968,Cobra Island
1288,4592255_2,29583,Bahari
1289,4650051_1,38594,Elbonia
1290,4657723_1,12210,Dawsbergen
1291,4658153_2,58741,Bartovia
1292,466885_1,13150,Alvonia
1293,4671593_2,47486,Holy Britannian Empire
1294,4687559_1,25496,Alvonia
1295,4690998_1,47759,Osterlich
1296,4697278_1,51746,Aslerfan
1297,4699445_1,58372,Gondal
1298,4700791_1,23921,Cobra Island
1299,4727118_1,21929,Dawsbergen
1300,4749191_1,32988,Tcherkistan
1301,4753954_1,12308,Santa Prisca
1302,4763684_1,41346,The Devilfire Empire
1303,4764668_1,38396,Cobra Island
1304,477215_1,22490,Fook Island
1305,4787422_1,29770,Elbonia
1306,4811551_1,36518,Axphain
1307,4838162_1,23714,Glubbdubdrib
1308,4855782_1,17127,Fook Island
1309,48646_1,63978,Bozatta
1310,4875685_1,14264,Osterlich
1311,4896336_1,12887,Axphain
1312,490799_1,28733,Kangan
1313,4927263_1,32727,Congaree Socialist Republic
1314,4940061_1,18421,Gondal
1315,4947019_1,21562,Glubbdubdrib
1316,4951410_1,30520,Glubbdubdrib
1317,4954872_1,62185,Axphain
1318,4964744_1,3814,Kangan
1319,497770_1,44224,Alvonia
1320,4985210_1,17013,Borginia
1321,4989015_24,56226,Gondal
1322,499794_4,43928,Gondal
1323,5012483_1,41383,Fook Island
1324,502464_1,45923,Glubbdubdrib
1325,5042778_1,7423,Novistrana
1326,5044651_1,56198,Elbonia
1327,506573_1,36435,"Braganza, Dominion of"
1328,5104402_1,52567,Holy Britannian Empire
1329,5111963_1,4932,Borginia
1330,5171268_1,45393,Axphain
1331,5185444_1,47499,Kangan
1332,5208218_1,9698,Bozatta
1333,5209812_1,42682,Cobra Island
1334,5214276_7,36063,Gondal
1335,5221458_1,31529,Tcherkistan
1336,5241713_4,60966,Patusan
1337,5243854_2,28115,Grenyarnia
1338,5267792_1,17127,Fook Island
1339,5274614_1,17044,Kangan
1340,5300942_2,41178,Dawsbergen
1341,5311103_1,18875,Elbonia
1342,5317512_2,34474,Cobra Island
1343,5328672_1,23921,Cobra Island
1344,5337039_2,45682,Patusan
1345,5339780_1,28115,Grenyarnia
1346,5349639_1,56498,Fook Island
1347,536036_1,19448,Nova Africa
1348,537_1,54742,Halla
1349,5423436_2,64876,Fook Island
1350,5478645_1,4574,Borginia
1351,5495516_1,6327,Bozatta
1352,5529114_1,16521,Carjackistan
1353,5553011_1,28330,Borginia
1354,555868_2,27353,Bozatta
1355,5567162_1,10485,Kangan
1356,5584284_2,61569,Leutonia
1357,5591094_3,17013,Borginia
1358,5690321_3,46854,Leutonia
1359,5695447_3,1054,Kumbolaland
1360,5697458_1,10580,Gondal
1361,5698159_1,23921,Cobra Island
1362,5717854_5,43681,Cobra Island
1363,5751100_2,57658,Leutonia
1364,5787444_1,63151,Borginia
1365,5803592_2,50075,The Devilfire Empire
1366,5840938_2,2612,Holy Britannian Empire
1367,5848608_1,3763,Glubbdubdrib
1368,5848849_1,44103,Santa Prisca
1369,5858389_1,8335,Cobra Island
1370,5860533_1,6327,Bozatta
1371,5868630_1,2416,Drusselstein
1372,5877130_2,6582,Sokovia
1373,5878745_3,24507,The Devilfire Empire
1374,589085_1,51254,Dawsbergen
1375,5903159_1,50957,Borginia
1376,5961475_1,40228,Patusan
1377,5972614_1,6936,Fook Island
1378,5976406_1,62185,Axphain
1379,597740_10,66020,Gondal
1380,5989858_2,47378,Fook Island
1381,5991157_1,17127,Fook Island
1382,5995932_1,32791,Sylvania
1383,6017721_1,12308,Santa Prisca
1384,6022876_1,4202,Kangan
1385,6032516_1,52815,Aldovia
1386,6058851_2,14549,Kangan
1387,6079496_1,14701,Borginia
1388,6089463_1,67073,Cobra Island
1389,6094941_5,8163,Slaka
1390,6108568_1,59593,Gondal
1391,6116550_1,52815,Aldovia
1392,6117541_1,10485,Kangan
1393,6126344_1,20392,Gondal
1394,6167877_1,4021,Elbonia
1395,6211692_1,26235,Alvonia
1396,6216825_1,56568,Drusselstein
1397,621877_1,36103,Yerba
1398,6231740_2,5942,Bozatta
1399,6252929_2,2748,Leutonia
1400,629097_1,9586,Sokovia
1401,637690_2,47499,Kangan
1402,642281_1,38005,Gondal
1403,648549_1,47499,Kangan
1404,659693_1,3763,Glubbdubdrib
1405,66316_1,53213,Bozatta
1406,666869_1,47470,Gondal
1407,688434_3,2416,Drusselstein
1408,717430_2,38314,Axphain
1409,736614_1,40871,Patusan
1410,744111_1,37601,Elbonia
1411,753135_1,7410,Kasnia
1412,766961_4,54092,Gondal
1413,782299_1,2416,Drusselstein
1414,787013_3,51259,Oceania
1415,802777_1,36020,Mypos
1416,809513_2,10485,Kangan
1417,815734_1,16521,Carjackistan
1418,823723_1,37407,Glubbdubdrib
1419,826326_3,11400,Cobra Island
1420,838615_4,13777,Aslerfan
1421,841547_2,59520,Yerba
1422,857725_1,64664,Cobra Island
1423,865285_1,6582,Sokovia
1424,867366_1,20345,Fook Island
1425,870848_51,62185,Axphain
1426,884231_2,17429,Cobra Island
1427,901614_1,29770,Elbonia
1428,908926_1,18548,Yudonia
1429,97694_2,29285,Gondal
1430,983437_1,26235,Alvonia
1431,99183_2,55763,Bozatta
1432,1023775_1,24019,Cobra Island
1433,1042025_1,4932,Borginia
1434,1075741_9,17707,Bartovia
1435,1081939_2,45188,Sylvania
1436,1130326_3,52478,Cobra Island
1437,1130365_1,56184,Sokovia
1438,1169646_1,17127,Fook Island
1439,1183670_4,49818,Kamistan
1440,118372_2,67176,Rolisica
1441,1219759_1,53070,Yerba
1442,1278370_5,25286,Laurania
1443,1294090_1,47867,Nova Africa
1444,1303060_1,8163,Slaka
1445,130719_1,8462,Rolisica
1446,1331600_1,57820,Russian Democratic Union
1447,1350831_1,51259,Oceania
1448,1360174_1,37801,Nevoruss
1449,1363966_1,67307,Nova Africa
1450,138106_1,26266,Edonia
1451,1410817_3,63338,Alvonia
1452,1433061_1,36063,Gondal
1453,1452744_1,62611,Idris
1454,1456741_3,7928,Cobra Island
1455,1470087_2,25905,Kasnia
1456,1476907_1,20392,Gondal
1457,153993_1,40657,Fook Island
1458,155347_4,13530,Alvonia
1459,1556262_1,32988,Tcherkistan
1460,1563584_2,30795,Nevoruss
1461,1564006_1,26235,Alvonia
1462,1595805_1,42159,Glubbdubdrib
1463,1652009_1,47499,Kangan
1464,1665387_1,28115,Grenyarnia
1465,1690334_1,14827,Fook Island
1466,1704872_1,66812,Sylvania
1467,1706651_1,36063,Gondal
1468,1715161_1,51765,Nevoruss
1469,1719317_2,29996,Bahavia
1470,1731203_2,49658,Cobra Island
1471,1737891_2,17157,Mypos
1472,1751429_1,35549,Drusselstein
1473,1765358_5,24783,Yerba
1474,1775979_1,27404,Cobra Island
1475,1776992_1,18835,Elbonia
1476,1789705_4,63653,Rolisica
1477,1817708_1,55926,Zephyria
1478,1882687_3,57658,Leutonia
1479,1918035_1,9161,Bozatta
1480,193290_1,51517,Sarkhan
1481,1956159_1,53434,Lilliput
